draw_date,weekday,n1,n2,n3,n4,n5,n6,jolly,superstar,source,draw_number,jackpot
2019-11-28,Giovedì,7,16,17,50,52,74,68,61,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-11-30,Sabato,2,21,47,52,66,77,9,73,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-12-03,Martedì,4,5,8,22,48,83,47,66,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-12-05,Giovedì,16,25,52,59,64,74,37,74,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-12-07,Sabato,11,21,44,67,77,80,33,69,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-12-10,Martedì,11,37,40,42,58,82,69,5,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-12-12,Giovedì,11,25,39,48,51,71,88,19,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-12-14,Sabato,8,10,43,52,60,83,84,61,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-12-17,Martedì,4,8,37,44,86,88,56,62,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-12-19,Giovedì,3,14,25,43,74,80,62,80,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-12-21,Sabato,9,28,36,50,66,90,71,56,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-12-23,Lunedì,17,30,45,56,87,89,18,76,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-12-24,Martedì,44,48,55,67,82,90,54,72,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-12-28,Sabato,3,8,16,28,42,65,75,63,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-12-31,Martedì,3,32,36,43,62,80,13,89,xls:it-superenalotto-past-draws-archive (7).xls,,
2020-01-02,Giovedì,5,45,63,64,78,85,4,89,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-01-04,Sabato,23,30,37,44,57,80,26,56,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-01-07,Martedì,2,23,60,66,72,78,19,53,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-01-09,Giovedì,5,14,54,55,66,78,52,45,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-01-11,Sabato,34,36,38,63,72,81,18,63,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-01-14,Martedì,1,6,9,32,68,85,79,62,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-01-16,Giovedì,22,29,50,53,72,83,77,85,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-01-18,Sabato,26,28,32,50,79,87,1,72,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-01-21,Martedì,6,32,46,53,70,75,62,9,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-01-23,Giovedì,15,20,23,69,72,81,87,79,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-01-25,Sabato,11,16,17,35,68,90,76,47,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-01-28,Martedì,16,21,33,50,57,89,52,26,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-01-30,Giovedì,8,46,53,62,77,84,51,38,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-02-01,Sabato,22,25,45,46,48,88,24,56,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-02-04,Martedì,21,29,34,64,72,79,14,82,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-02-06,Giovedì,3,20,29,49,65,82,31,70,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-02-08,Sabato,15,32,54,56,61,85,10,63,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-02-11,Martedì,16,24,45,68,72,81,20,2,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-02-13,Giovedì,4,15,43,69,74,84,49,36,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-02-15,Sabato,13,26,40,55,65,86,9,48,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-02-18,Martedì,26,45,58,69,72,82,9,49,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-02-20,Giovedì,20,36,55,69,80,85,58,3,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-02-22,Sabato,1,28,57,58,60,68,50,31,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-02-25,Martedì,10,15,23,54,73,74,63,26,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-02-27,Giovedì,17,51,60,71,75,79,58,85,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-02-29,Sabato,9,35,44,50,73,78,85,6,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-03-03,Martedì,5,11,19,26,36,64,1,78,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-03-05,Giovedì,13,40,48,67,69,85,65,43,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-03-07,Sabato,11,13,31,41,85,87,12,37,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-03-10,Martedì,8,35,41,43,57,80,42,17,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-03-12,Giovedì,19,22,41,46,56,86,13,56,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-03-14,Sabato,1,13,18,47,68,75,46,84,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-03-17,Martedì,17,29,30,49,63,65,15,27,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-03-19,Giovedì,7,11,17,28,29,50,41,59,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-03-21,Sabato,5,13,38,39,52,59,74,90,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-05-05,Martedì,39,43,58,73,83,86,35,6,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-05-07,Giovedì,22,35,45,52,57,75,15,12,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-05-09,Sabato,34,45,59,66,70,78,21,5,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-05-12,Martedì,21,38,55,60,65,85,66,71,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-05-14,Giovedì,12,17,20,54,61,80,39,17,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-05-16,Sabato,2,7,71,78,84,87,80,56,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-05-19,Martedì,26,41,51,62,66,85,40,31,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-05-21,Giovedì,3,21,44,69,73,81,20,12,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-05-23,Sabato,5,15,61,75,82,86,36,40,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-05-26,Martedì,10,23,27,46,68,74,66,31,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-05-28,Giovedì,16,29,31,73,76,82,26,2,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-05-30,Sabato,3,27,46,52,70,74,48,4,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-06-01,Lunedì,9,28,49,65,76,81,8,47,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-06-04,Giovedì,5,16,23,30,40,71,10,56,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-06-06,Sabato,4,21,37,45,50,79,76,5,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-06-09,Martedì,8,14,30,58,71,87,70,79,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-06-11,Giovedì,1,7,23,47,68,69,79,33,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-06-13,Sabato,20,42,53,57,62,73,8,89,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-06-16,Martedì,1,11,39,59,68,74,37,16,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-06-18,Giovedì,4,6,15,35,67,73,36,35,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-06-20,Sabato,16,29,39,55,63,86,84,51,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-06-23,Martedì,40,44,52,59,66,69,24,14,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-06-25,Giovedì,14,35,41,51,84,85,78,49,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-06-27,Sabato,13,33,35,60,78,81,11,52,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-06-30,Martedì,6,7,57,61,79,89,63,3,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-07-02,Giovedì,12,33,42,56,78,79,88,79,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-07-04,Sabato,33,38,46,59,65,73,28,47,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-07-07,Martedì,16,24,29,53,73,88,62,50,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-07-09,Giovedì,1,10,26,40,64,88,79,16,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-07-11,Sabato,6,10,19,20,40,67,75,87,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-07-14,Martedì,17,35,70,71,74,82,22,79,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-07-16,Giovedì,35,39,40,64,67,75,74,5,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-07-18,Sabato,18,33,49,76,80,84,12,83,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-07-21,Martedì,4,34,46,54,55,62,10,82,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-07-23,Giovedì,10,29,37,49,56,57,24,68,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-07-25,Sabato,18,30,42,70,78,80,1,84,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-07-28,Martedì,23,45,49,71,80,82,61,76,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-07-30,Giovedì,4,15,19,26,28,55,58,2,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-08-01,Sabato,4,14,17,18,26,45,6,56,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-08-04,Martedì,5,19,21,25,45,82,59,43,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-08-06,Giovedì,21,37,40,46,69,80,3,65,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-08-08,Sabato,6,16,22,55,58,83,51,32,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-08-11,Martedì,7,9,38,68,78,80,26,45,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-08-13,Giovedì,4,5,49,57,66,75,36,77,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-08-17,Lunedì,5,9,26,62,77,79,87,72,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-08-18,Martedì,13,22,28,58,65,77,6,24,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-08-20,Giovedì,7,17,30,39,41,67,32,70,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-08-22,Sabato,7,12,45,47,73,87,83,72,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-08-25,Martedì,15,24,31,70,83,84,76,89,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-08-27,Giovedì,37,49,52,53,75,87,29,30,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-08-29,Sabato,1,3,35,42,55,61,25,17,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-09-01,Martedì,10,22,28,45,48,71,53,84,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-09-03,Giovedì,16,17,38,39,68,84,29,7,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-09-05,Sabato,7,14,27,56,72,83,16,3,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-09-08,Martedì,23,27,28,31,69,89,24,85,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-09-10,Giovedì,46,48,67,78,80,87,23,56,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-09-12,Sabato,6,15,36,42,67,78,2,11,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-09-15,Martedì,2,9,44,47,52,54,16,18,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-09-17,Giovedì,9,29,35,47,53,85,71,48,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-09-19,Sabato,6,12,14,27,39,73,87,66,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-09-22,Martedì,4,15,37,48,55,69,31,56,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-09-24,Giovedì,10,13,28,77,86,89,14,1,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-09-26,Sabato,4,16,38,70,86,88,61,46,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-09-29,Martedì,25,33,53,76,81,90,75,72,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-10-01,Giovedì,7,31,38,52,61,75,51,19,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-10-03,Sabato,5,17,59,61,70,79,52,11,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-10-06,Martedì,8,55,67,73,74,89,83,18,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-10-08,Giovedì,8,35,51,60,63,75,79,58,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-10-10,Sabato,12,15,19,24,46,73,67,46,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-10-13,Martedì,47,56,58,60,79,85,20,65,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-10-15,Giovedì,29,38,47,61,68,86,36,59,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-10-17,Sabato,24,28,34,55,62,87,36,38,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-10-20,Martedì,24,29,36,43,50,51,69,21,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-10-22,Giovedì,1,16,21,36,37,43,27,44,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-10-24,Sabato,17,19,28,41,49,86,25,88,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-10-27,Martedì,19,26,49,53,55,77,51,57,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-10-29,Giovedì,9,32,41,43,44,84,28,46,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-10-31,Sabato,22,31,35,40,65,82,36,51,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-11-03,Martedì,18,39,45,48,53,64,55,11,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-11-05,Giovedì,5,10,18,24,69,85,65,50,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-11-07,Sabato,1,2,61,69,70,82,56,5,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-11-10,Martedì,13,34,38,41,76,88,18,17,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-11-12,Giovedì,13,35,37,58,60,88,57,19,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-11-14,Sabato,3,30,47,67,68,89,38,46,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-11-17,Martedì,7,18,20,32,45,55,75,41,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-11-19,Giovedì,6,13,47,49,69,86,83,2,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-11-21,Sabato,6,24,37,55,76,82,20,11,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-11-24,Martedì,9,15,16,23,57,76,19,56,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-11-26,Giovedì,2,9,39,52,67,76,78,37,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-11-28,Sabato,12,29,61,81,87,90,20,77,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-12-01,Martedì,21,30,32,62,78,80,36,21,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-12-03,Giovedì,22,33,43,48,87,89,17,75,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-12-05,Sabato,26,32,39,40,57,65,4,15,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-12-07,Lunedì,1,6,20,25,70,90,89,45,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-12-10,Giovedì,1,6,25,42,75,80,41,63,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-12-12,Sabato,11,14,18,59,64,85,1,84,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-12-15,Martedì,10,16,47,51,80,85,4,23,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-12-17,Giovedì,5,9,12,14,26,37,55,29,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-12-19,Sabato,36,39,45,50,62,66,47,69,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-12-22,Martedì,15,16,22,46,51,72,8,29,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-12-24,Giovedì,22,25,31,79,87,90,38,73,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-12-28,Lunedì,8,25,39,54,59,84,85,14,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-12-29,Martedì,15,22,38,51,60,74,86,50,xls:it-superenalotto-past-draws-archive (6).xls,,
2020-12-31,Giovedì,7,14,20,66,68,79,76,60,xls:it-superenalotto-past-draws-archive (6).xls,,
2021-01-02,Sabato,35,37,50,75,77,81,5,30,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-01-05,Martedì,12,19,30,60,71,78,79,6,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-01-07,Giovedì,15,33,48,49,56,88,16,55,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-01-09,Sabato,14,16,35,47,58,64,40,20,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-01-12,Martedì,5,19,21,33,61,90,43,52,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-01-14,Giovedì,24,50,53,54,62,88,61,72,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-01-16,Sabato,9,26,57,66,81,83,63,65,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-01-19,Martedì,2,27,28,38,43,65,60,72,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-01-21,Giovedì,15,17,38,40,45,65,84,45,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-01-23,Sabato,3,19,27,35,63,89,29,57,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-01-26,Martedì,34,39,45,51,60,89,18,52,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-01-28,Giovedì,18,29,40,44,46,53,67,39,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-01-30,Sabato,27,35,42,48,56,65,44,81,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-02-02,Martedì,28,41,54,67,78,86,29,6,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-02-04,Giovedì,5,19,27,35,40,82,66,53,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-02-06,Sabato,36,49,50,61,66,76,82,87,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-02-09,Martedì,7,8,19,33,40,48,54,40,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-02-11,Giovedì,5,34,47,60,69,70,64,21,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-02-13,Sabato,36,39,46,58,63,77,57,65,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-02-16,Martedì,9,19,30,52,61,76,54,30,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-02-18,Giovedì,28,52,56,62,66,72,58,13,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-02-20,Sabato,3,18,25,31,65,75,29,65,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-02-23,Martedì,7,37,42,57,59,87,15,17,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-02-25,Giovedì,13,26,42,71,72,73,62,30,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-02-27,Sabato,10,37,42,69,72,86,85,2,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-03-02,Martedì,3,32,39,56,77,89,90,82,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-03-04,Giovedì,2,4,13,45,51,77,5,64,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-03-06,Sabato,4,36,43,61,72,89,22,29,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-03-09,Martedì,8,15,20,52,54,72,81,79,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-03-11,Giovedì,9,31,51,68,84,90,33,41,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-03-13,Sabato,28,29,43,59,70,79,52,79,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-03-16,Martedì,28,43,48,65,84,89,9,2,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-03-18,Giovedì,11,38,51,58,62,63,47,56,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-03-20,Sabato,6,10,57,71,74,83,39,40,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-03-23,Martedì,2,11,13,45,66,72,25,84,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-03-25,Giovedì,15,28,30,52,75,86,37,32,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-03-27,Sabato,16,19,41,72,78,82,70,46,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-03-30,Martedì,10,25,41,58,78,87,73,33,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-04-01,Giovedì,22,37,57,62,83,90,3,87,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-04-03,Sabato,1,39,53,60,75,76,36,8,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-04-06,Martedì,7,27,73,77,78,89,26,41,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-04-08,Giovedì,19,29,35,49,66,81,61,87,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-04-10,Sabato,9,27,67,80,87,89,65,18,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-04-13,Martedì,1,36,48,63,68,87,23,36,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-04-15,Giovedì,12,33,44,71,72,80,69,12,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-04-17,Sabato,7,20,63,68,74,88,13,11,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-04-20,Martedì,1,32,48,58,68,75,59,10,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-04-22,Giovedì,8,11,46,47,72,81,68,80,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-04-24,Sabato,10,20,21,29,34,44,58,33,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-04-27,Martedì,41,49,56,58,60,68,59,79,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-04-29,Giovedì,14,62,64,66,76,87,79,48,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-05-03,Lunedì,15,18,40,43,57,72,39,12,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-05-04,Martedì,6,43,48,60,75,85,1,2,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-05-06,Giovedì,5,28,38,55,79,89,31,26,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-05-08,Sabato,37,38,44,45,60,65,66,10,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-05-11,Martedì,23,30,50,59,60,83,16,86,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-05-13,Giovedì,4,13,20,51,69,82,9,27,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-05-15,Sabato,15,36,49,59,60,62,77,20,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-05-18,Martedì,10,11,15,19,47,78,68,90,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-05-20,Giovedì,27,31,36,39,46,67,19,88,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-05-22,Sabato,1,7,37,43,63,81,34,26,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-05-25,Martedì,5,39,45,49,59,71,4,9,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-05-27,Giovedì,24,38,81,86,88,89,54,71,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-05-29,Sabato,23,31,62,71,74,77,8,80,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-06-01,Martedì,9,21,27,41,45,53,66,27,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-06-03,Giovedì,17,27,40,72,86,87,48,2,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-06-05,Sabato,53,73,75,83,84,85,27,76,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-06-08,Martedì,2,9,11,72,76,86,67,79,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-06-10,Giovedì,27,37,42,44,76,83,50,25,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-06-12,Sabato,2,9,27,54,69,78,16,62,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-06-15,Martedì,10,14,25,43,54,65,11,79,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-06-17,Giovedì,20,33,39,42,43,78,40,49,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-06-19,Sabato,1,3,41,55,84,85,47,87,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-06-22,Martedì,30,51,56,59,65,68,83,40,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-06-24,Giovedì,40,43,56,59,63,88,25,2,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-06-26,Sabato,28,39,44,57,61,88,43,26,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-06-29,Martedì,10,30,52,53,66,87,77,20,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-07-01,Giovedì,8,11,44,86,88,89,31,8,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-07-03,Sabato,42,45,52,65,70,85,67,61,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-07-06,Martedì,11,15,20,40,69,73,65,48,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-07-08,Giovedì,21,24,25,61,73,74,58,24,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-07-10,Sabato,8,13,16,27,32,62,4,31,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-07-13,Martedì,58,68,70,74,76,89,3,74,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-07-15,Giovedì,2,25,37,54,57,87,80,77,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-07-17,Sabato,6,37,64,71,85,87,16,23,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-07-20,Martedì,28,34,49,65,79,90,1,80,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-07-22,Giovedì,1,6,10,61,63,64,15,37,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-07-24,Sabato,21,25,40,50,71,87,22,18,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-07-27,Martedì,1,6,24,36,82,83,58,78,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-07-29,Giovedì,3,14,21,31,84,89,45,68,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-07-31,Sabato,14,22,36,47,59,61,35,56,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-08-03,Martedì,14,55,65,68,78,88,36,82,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-08-05,Giovedì,28,37,41,44,52,84,86,12,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-08-07,Sabato,1,7,34,37,45,49,57,57,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-08-10,Martedì,14,16,47,49,53,56,22,59,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-08-12,Giovedì,17,55,59,61,62,90,21,72,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-08-14,Sabato,53,64,72,74,87,89,39,4,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-08-17,Martedì,2,3,10,38,64,70,69,39,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-08-19,Giovedì,3,4,31,80,81,87,53,53,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-08-21,Sabato,8,19,35,59,86,90,33,53,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-08-24,Martedì,12,27,43,48,63,66,18,22,xls:it-superenalotto-past-draws-archive (5).xls,,
2021-08-26,Giovedì,17,21,32,40,55,76,89,4,xls:it-superenalotto-past-draws-archive (5).xls,,
